wav_filename,text
/home/beomgon/DeepSpeech/data/Zeroth/clips/144_003_0516.wav,ㄱㅡ ㄹㅓ ㄴㅏ S ㅇㅣㄴ ㅅㅔ ㄷㅗ ㄹㅣ S ㅎㅏ ㅁㅕㄴ ㅇㅡㄴ S ㅂㅐㄱ ㅈㅣ ㅇㅔ ㅅㅓ S ㅅㅜㄹ ㅇㅡㄹ S ㅎㅏㄴ ㄷㅏ ㅁㅕㄴ S ㅈㅓㄱ ㅇㅣㄴ S ㅇㅕㄱ ㅈㅓㄴ S ㅅㅓㅇ ㅂㅜ ㅇㅣ S ㄱㅡ S ㅅㅣ ㄷㅗ S ㅇㅣㅆ ㄴㅡㄴ S ㅈㅜㅇ ㅂㅜ ㅌㅓ ㄱㅏ S ㄷㅙㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/181_003_0072.wav,ㅌㅏㄹ ㅂㅜㄱ ㅈㅏ S ㅇㅕㄹ S ㅅㅔ S ㅁㅕㅇ ㅇㅣ S ㅁㅓ ㅁㅜ ㄴㅡㄴ S ㅂㅜㄱ ㅎㅏㄴ ㅇㅣ ㅌㅏㄹ ㅈㅜ ㅁㅣㄴ ㅂㅗ ㅎㅗ ㅅㅔㄴ ㅌㅓ ㄴㅡㄴ S ㅌㅏㄹ ㅂㅜㄱ ㅈㅏ ㄱㅏ S ㄱㅜㄱ ㄴㅐ ㅇㅔ S ㄷㅡㄹ ㅇㅓ ㅇㅘ S ㅊㅓ ㅇㅡㅁ S ㄱㅏ ㄴㅡㄴ S ㄱㅗㅅ ㅇㅣ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/181_003_0072.wav,ㄱㅣ ㅂㅜ ㅌㅓ S ㅇㅕㄹ S ㅅㅔ S ㅁㅕㅇ ㅇㅣ S ㅁㅓ ㅁㅜ ㄴㅡㄴ S ㄷㅗㄱ ㅎㅏㄴ S ㅇㅣ ㅌㅏㄹ S ㅈㅜ ㅇㅣㄴ ㅂㅗ ㅇㅓㅂ ㅇㅡㄴ S ㅈㅓ ㄴㅡㄴ S ㅍㅏㄹ ㅂㅗㄱ ㅈㅏ ㄱㅏ S ㄱㅜㄱ ㄴㅐ S ㄷㅡㄹ ㅇㅓ ㅇㅘ S ㅊㅓㄴ S ㄱㅏㄴ S ㄱㅗㅅ ㅇㅣ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/208_003_2797.wav,ㅈㅓㄴ S ㅅㅔ ㄱㅖ ㅈㅓㄱ ㅇㅡ ㄹㅗ S ㅈㅓㄻ ㅇㅡㄴ S ㄷㅐ ㅈㅏㅇ ㅇㅏㅁ S ㅎㅘㄴ ㅈㅏ ㄱㅏ S ㄴㅡㄹ ㄱㅗ S ㅇㅣㅆ ㄷㅏ ㄱㅗ S ㅎㅏ ㄴㅡㄴ ㄷㅔ ㅇㅛ
/home/beomgon/DeepSpeech/data/Zeroth/clips/208_003_2797.wav,ㅇㅏ S ㅊㅔ ㄱㅖ ㅈㅓㄱ ㅇㅡ ㄹㅗ S ㅈㅏㄹ S ㅂㅗㄴ S ㄷㅔ ㅈㅏ ㅇㅘ S ㅎㅘㄴ ㅈㅏ ㄱㅏ S ㅇㅣ ㄱㅗ S ㅇㅣㅆ ㄷㅏ S ㅎㅏ ㄴㅡㄴ S ㄷㅔ ㅇㅛ
/home/beomgon/DeepSpeech/data/Zeroth/clips/186_003_2729.wav,ㅈㅜ ㅂㅕㄴ ㄱㅜㄱ ㄷㅡㄹ ㅇㅣ S ㅇㅣ ㄹㅓㄴ S ㅅㅏ ㅇㅓㅂ ㅇㅡㄹ S ㄱㅏ ㅁㅏㄴ ㅎㅣ S ㅈㅣ ㅋㅕ ㅂㅗ ㄱㅗ S ㅇㅣㅆ ㅇㅡㄹ S ㄹㅣ ㄱㅏ S ㅇㅓㅄ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/186_003_2729.wav,ㅎㅐ ㅈㅏㅇ ㄱㅜㄱ ㄷㅡㄹ ㅇㅣ S ㅇㅣ ㄹㅓㄴ S ㅅㅏ ㅇㅓㅂ ㅇㅡㄹ S ㄱㅏ ㅁㅕㄴ S ㅅㅣ ㅋㅕ S ㅇㅜ ㅅㅜ S ㅇㅣ ㄱㅓ S ㅇㅓㅄ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/152_003_0569.wav,ㄱㅣ ㅇㅝㄴ ㅈㅓㄴ S ㅇㅠㄱ S ㅅㅔ ㄱㅣ ㅇㅔ S ㅌㅣ ㄹㅔ ㄱㅏ S ㅅㅚ ㅌㅚ ㅎㅏ ㅁㅕㄴ ㅅㅓ S ㅋㅏ ㄹㅡ ㅌㅏ ㄱㅗ ㄴㅡㄴ S ㅅㅓ ㅂㅜ S ㅍㅔ ㄴㅣ ㅋㅣ ㅇㅏ ㅇㅔ S ㅅㅏ ㄴㅡㄴ S ㅅㅏ ㄹㅏㅁ ㄷㅡㄹ ㅇㅢ S ㅈㅣ ㅂㅐ ㅈㅏ ㄹㅗ S ㅂㅜ ㅅㅏㅇ ㅎㅏ ㅇㅕㅆ ㅅㅡㅂ ㄴㅣ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/152_003_0569.wav,ㅈㅣ ㅇㅝㄴ ㅎㅏㄴ S ㅇㅠㄱ ㅅㅜ ㅇㅣㄴ S ㅍㅣ ㅎㅐ ㄱㅏ S ㅅㅐ ㅎㅐ ㅎㅏ ㅁㅕㄴ ㅅㅓ S ㅋㅏ ㄹㅡ ㅌㅏ ㄱㅗ ㄴㅡㄴ S ㅅㅓ ㅂㅜ S ㅍㅕㄴ ㅇㅣㅂ S ㅈㅣ ㅎㅏ ㅇㅔ S ㅅㅏ ㄴㅡㄴ S ㅅㅏ ㄹㅏㅁ ㄷㅡㄹ ㅇㅡㄹ S ㄷㅚ ㄱㅔ S ㅅㅓ ㄹㅗ S ㅂㅜ ㅅㅏㅇ ㅎㅏ ㅇㅕㅆ ㅅㅡㅂ ㄴㅣ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/143_003_2387.wav,ㅇㅣ ㅇㅔ S ㄷㅐ ㅎㅐ S ㅅㅐ ㅈㅓㅇ ㅊㅣ ㅇㅕㄴ ㅎㅏㅂ S ㅇㅣ ㅈㅗㅇ ㄱㅓㄹ S ㅇㅝㄴ ㄴㅐ ㄷㅐ ㅍㅛ ㄴㅡㄴ S ㅈㅓㅇ ㅊㅐㄱ ㅈㅗ ㅈㅓㅇ ㅎㅚ ㅇㅢ S ㄷㅡㄹ ㄱㅘ S ㅁㅏㄴ ㄴㅏㄴ S ㅈㅏ ㄹㅣ ㅇㅔ ㅅㅓ S ㅈㅓㄱ ㄱㅕㄱ ㅇㅣ ㄷㅡㄴ S ㅂㅜ ㅈㅓㄱ ㄱㅕㄱ ㅇㅣ ㄷㅡㄴ S ㅂㅗ ㄱㅗ ㅅㅓ ㄹㅡㄹ S ㅊㅐ ㅌㅐㄱ ㅎㅏㄹ S ㅅㅜ S ㅇㅓㅄ ㄷㅏ ㄴㅡㄴ S ㄱㅔ S ㅇㅜ ㄹㅣ S ㅇㅣㅂ ㅈㅏㅇ ㅇㅣ ㄹㅏ ㅁㅕ S ㄱㅣ ㅈㅗㄴ S ㅇㅣㅂ ㅈㅏㅇ ㅇㅡㄹ S ㄱㅓ ㄷㅡㅂ S ㄱㅏㅇ ㅈㅗ ㅎㅐㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/143_003_2387.wav,ㄱㅡ ㅇㅔ S ㄷㅐ ㅎㅐ S ㅌㅡ ㄹㅡㅁ S ㅈㅣ ㅇㅓ S ㄱㅏ ㄱㅣ S ㅈㅓㄴ S ㄱㅡ S ㅇㅏㄴ ㅇㅔ S ㄷㅐ ㅍㅛ ㄴㅡㄴ S ㅈㅓㅇ ㅅㅣ S ㅅㅜ ㅈㅓㅇ ㅎㅐ S ㄷㅔ ㄱㅏ S ㅁㅏㄴ ㄴㅏㄴ S ㅈㅏ ㄹㅣ ㅇㅔ ㅅㅓ S ㅈㅓㄱ ㄷㅐ S ㅇㅣ ㄹㅓㄴ S ㅂㅜ ㅈㅓㄱ ㄱㅕㄱ S ㅇㅣ ㄹㅓㄴ S ㅂㅗ ㄱㅗ ㅅㅓ ㄹㅡㄹ S ㅊㅐ ㅌㅐㄱ ㅎㅏㄹ S ㅅㅜ S ㅇㅓㅄ ㄷㅏ ㄴㅡㄴ S ㄱㅔ S ㅇㅜ ㄹㅣ S ㅇㅣㅂ ㅈㅏㅇ ㅇㅣ ㄹㅏ ㅁㅕㄴ S ㄱㅣ ㅈㅏ S ㅇㅣ ㅊㅓㄴ ㅇㅔ S ㄱㅓ ㄷㅡ S ㄱㅏㅇ ㅈㅗ ㅎㅐㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/167_003_2249.wav,ㅂㅏㄱ ㅊㅏㅇ ㄱㅡㄴ S ㄴㅔ S ㅅㅏ S ㄷㅐ ㄱㅏㅇ S ㅅㅏ ㅇㅓㅂ S ㅈㅓㄴ ㅇㅔ ㄴㅡㄴ S ㄴㅏㄱ ㄷㅗㅇ ㄱㅏㅇ ㅇㅔ S ㄴㅗㄱ ㅈㅗ ㄱㅏ S ㅇㅣㄹ ㅂㅜ S ㅂㅏㄹ ㅅㅐㅇ ㅎㅐㅆ ㅅㅡㅂ ㄴㅣ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/167_003_2249.wav,ㅇㅏ S ㄱㅡㄴ ㄷㅔ S ㅅㅏ ㄷㅐ ㄱㅏㅇ S ㅅㅏ ㅇㅓㅂ ㅈㅏ ㄴㅡㄴ S ㅇㅐㄴ S ㄴㅏㄱ ㄷㅗㅇ ㄱㅏㅇ ㅇㅢ S ㄴㅗ ㅈㅗ ㄱㅏ S ㅇㅣ ㄱㅓ S ㅂㅏㄹ ㅅㅐㅇ ㅎㅐㅆ ㅅㅡㅂ ㄴㅣ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/175_003_2319.wav,ㅋㅐ ㅁㅓ ㄹㅓㄴ S ㅈㅓㄴ S ㅊㅗㅇ ㄹㅣ ㅇㅘ S ㅎㅐ ㄹㅓㄹ ㄷㅡ S ㅁㅐㄱ ㅁㅣㄹ ㄹㅓㄴ S ㅇㅐㄴ ㅅㅓ ㄴㅣ S ㅇㅣ ㄷㅡㄴ S ㄷㅡㅇ ㅇㅣ S ㅇㅕ ㄱㅣ ㅇㅔ S ㅎㅐ ㄷㅏㅇ ㅎㅏㄴ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/175_003_2319.wav,ㅇㅏ ㅁㅜ ㄹㅓㄴ S ㅈㅓㄴ S ㅊㅗㅇ ㄹㅣ ㅇㅘ S ㅎㅐ ㅅㅓㄹ ㄷㅡㄹ S ㄴㅐ S ㅇㅣ ㄹㅓㄴ S ㅇㅣㄴ ㅅㅓㅇ ㅇㅣ S ㄷㅡㅇ ㄷㅡㅇ ㅇㅣ S ㅇㅕ ㄱㅣ ㅇㅔ S ㅎㅐ ㄷㅏㅇ ㅎㅏㄴ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/195_003_1261.wav,ㅇㅜ ㄹㅣ ㄴㅏ ㄹㅏ ㄴㅡㄴ S ㅇㅜ ㅇㅏ ㅎㅏㄴ ㅎㅕㅇ ㅈㅔ ㄷㅡㄹ S ㅇㅟ ㅌㅡ S ㅅㅡ ㅌㅠ ㄷㅣ ㅇㅗ S ㄷㅐ ㅍㅛ ㄱㅏ S ㄷㅣ ㅈㅏ ㅇㅣㄴ S ㅊㅜㄹ ㅅㅣㄴ S ㅊㅏㅇ ㅇㅓㅂ ㅈㅏ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/195_003_1261.wav,ㅇㅜ ㄹㅣ ㄱㅏ S ㅎㅏ ㄴㅡㄴ S ㅇㅜ ㅇㅘ S ㅎㅏㄴ ㅇㅑㅇ ㄷㅐ ㄷㅡㄹ S ㅁㅐ ㅌㅡ S ㅊㅣㄹ ㄹㅣ ㄹㅗ S ㄷㅐ ㅍㅛ ㄱㅏ S ㄷㅣ ㅈㅏ ㅇㅣㄴ S ㅊㅜㄹ ㅅㅣㄴ S ㅅㅏ ㅇㅓㅂ ㅈㅏ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/216_003_0882.wav,ㅁㅗ ㅇㅣㅁ S ㅇㅣ ㅎㅜ S ㅎㅏㄴ S ㄷㅏㅇ ㅈㅣㄱ ㅈㅏ ㄴㅡㄴ S ㄷㅏㅇ ㅇㅢ S ㅁㅜ ㅊㅏ ㅂㅕㄹ S ㅎㅏㄱ ㅅㅏㄹ ㅇㅔ S ㅎㅢ ㅅㅐㅇ ㄷㅚㄴ S ㅈㅓㄴ S ㅇㅢ ㅇㅝㄴ ㅇㅢ S ㅅㅣㅁ ㅈㅓㅇ ㅇㅡㄴ S ㅇㅣ ㅎㅐ ㄷㅚ ㅈㅣ ㅁㅏㄴ S ㅌㅏㄹ ㄷㅏㅇ ㅇㅔ S ㄷㅗㅇ ㅈㅗ ㅎㅏ ㄱㅣ S ㅎㅣㅁ ㄷㅡㄹ ㄷㅏ ㄱㅗ S ㅂㅏㄺ ㅎㅕㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/216_003_0882.wav,ㅇㅏ ㅇㅣ S ㅇㅣ ㅎㅜ S ㅎㅏㄴ S ㅈㅏㅇ S ㅈㅣㄱ ㅈㅏㅇ ㅇㅡㄴ S ㅅㅏㅇ ㅎㅐ S ㅁㅜ ㅊㅏ ㅂㅕㄹ S ㅎㅏㄱ ㅅㅏ ㄹㅡㄹ S ㅅㅣ ㅎㅐㅇ ㄷㅚㄴ S ㅈㅓㄴ S ㅇㅣ S ㅇㅝㄴ ㅇㅔ S ㅅㅣㄴ ㅈㅓㅇ S ㅇㅣ ㅁㅣ ㅈㅣ ㅁㅏㄴ S ㅍㅏㄹ S ㄱㅏㅇ ㅇㅔ S ㄷㅗㅇ ㅈㅗ ㅎㅏ ㄱㅣ S ㅎㅣㅁ ㄷㅡㄹ ㄷㅏ ㄱㅗ S ㅂㅏㄺ ㅎㅕㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/204_003_0619.wav,ㅌㅡㄱ ㅎㅣ S ㅅㅓㄴ ㄱㅓ ㄹㅡㄹ S ㅇㅏㅍ ㄷㅜㄴ S ㅈㅓㅇ ㅊㅣ ㅇㅣㄴ ㄷㅡㄹ ㅇㅢ S ㄱㅕㅇ ㅇㅜ S ㅈㅏ ㄴㅕ ㄱㅏ S ㅌㅡㄱ ㅎㅖ ㅅㅣ ㅂㅣ ㅇㅔ S ㅎㅟ ㅁㅏㄹ ㄹㅣ ㅁㅕㄴ S ㅅㅏ ㅅㅣㄹ ㅇㅕ ㅂㅜ ㄹㅡㄹ S ㄸㅓ ㄴㅏ S ㅈㅓㅇ ㅊㅣ ㅈㅓㄱ S ㄴㅗㄴ ㄹㅏㄴ ㅇㅡ ㄹㅗ S ㅎㅘㄱ ㄷㅐ ㄷㅚ ㄱㅣ S ㄸㅐ ㅁㅜㄴ ㅇㅣ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/204_003_0619.wav,ㅇㅏ ㅇㅣ S ㅅㅓㅇ ㄱㅜ S ㅇㅏㅍ ㅇㅡㄴ S ㅈㅓㅇ ㅅㅣㄴ ㄷㅡㄹ ㅇㅢ S ㄱㅕㅇ ㅇㅜ S ㅈㅏ ㄴㅕ ㄱㅏ S ㅊㅣㄹ ㅅㅣㅂ S ㅇㅣ S ㅅㅣ ㄱㅏㄴ ㅇㅣ S ㄴㅏㄴ S ㅅㅏ ㅅㅣㄹ S ㅇㅕ ㅂㅜ ㄹㅡㄹ S ㄸㅓ ㄴㅏ S ㅈㅓㅇ ㅊㅣ ㅈㅓㄱ ㄷㅗ ㄹㅏㅇ ㅇㅡ ㄹㅗ S ㅎㅘㄱ ㄷㅐ ㄷㅚ ㄱㅣ S ㄸㅐ ㅁㅜㄴ ㅇㅣ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/163_003_2900.wav,ㄱㅜㄱ ㅎㅚ S ㅅㅏ ㅁㅜ ㅊㅓ ㅇㅢ S ㅎㅏㄴ S ㄱㅘㄴ ㄱㅖ ㅈㅏ ㄴㅡㄴ S ㄱㅘ ㅇㅣㄹ ㄴㅏ ㅁㅜ ㄴㅡㄴ S ㅈㅜ ㅁㅏㄹ ㅁㅏ ㄷㅏ S ㅇㅕㄹ ㄹㅕㅆ ㄷㅓㄴ S ㅈㅓㄴ ㅌㅗㅇ ㄱㅗㅇ ㅇㅕㄴ S ㅁㅜ ㄷㅐ ㅅㅔ ㅌㅡ ㅇㅢ S ㅎㅏ ㄴㅏ ㄷㅏ ㄹㅏ ㄱㅗ S ㅈㅓㄴ ㅎㅐㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/163_003_2900.wav,ㄱㅣ ㅎㅚ ㅅㅏ ㅂㅜ ㅌㅓ S ㅎㅏㄴ S ㄱㅘㄴ ㄱㅖ ㄹㅏ ㄴㅡㄴ S ㄱㅘ ㅇㅚ ㄹㅏ ㅁㅡㄴ ㅇㅡㄴ S ㅈㅜ ㅁㅏㄹ ㅁㅏ ㄷㅏ S ㅇㅕㄹ ㄹㅕㅆ ㄷㅏㄴ S ㅈㅓㄴ ㅌㅗㅇ S ㄱㅗㅇ ㅇㅕㄴ S ㅁㅜ ㄷㅐ S ㅅㅔ ㅌㅡ S ㅎㅏ ㄴㅏ S ㄷㅏㄹ ㄹㅏ S ㅎㅏ ㄱㅗ S ㅈㅓㄴ ㅎㅐㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/208_003_1418.wav,ㄷㅐ ㅂㅜ ㅂㅜㄴ ㅇㅡㄴ S ㅂㅗㄱ ㅎㅏㅂ ㅈㅓㄱ ㅇㅣㄴ S ㄱㅜㄱ ㅈㅔ S ㅈㅓㅇ ㅊㅣ S ㅅㅏㅇ ㅎㅘㅇ ㅇㅔ ㅅㅓ S ㄴㅏ ㅇㅗ ㄴㅡㄴ S ㅈㅘ ㅈㅓㄹ ㅇㅡㄹ S ㅈㅔ ㄱㅔ S ㅆㅗㄷ ㅇㅏ ㄴㅐ ㄴㅡㄴ S ㄱㅓ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/208_003_1418.wav,ㅇㅣ ㅁㅗ ㅂㅜ ㄴㅡㄴ S ㅂㅗㄱ ㅎㅏㅂ ㅈㅓㄱ ㅇㅣㄴ S ㄱㅜㄱ ㅈㅔ S ㅈㅓㅇ ㅈㅣ S ㅅㅏㅇ ㅎㅘㅇ ㅇㅔ ㅅㅓ S ㄴㅏ ㅇㅗ ㄴㅡㄴ S ㅈㅏ ㅈㅏ ㄹㅡㄹ S ㅈㅐ ㄱㅖ ㅅㅜ ㅇㅔ ㄴㅡㄴ S ㄱㅓ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/211_003_2954.wav,ㅈㅣㅂ ㅇㅔ ㅅㅓ S ㅇㅣㄴ ㅈㅓㅇ ㅂㅏㄷ ㅇㅡㄴ S ㅊㅚ S ㅆㅣ ㄴㅡㄴ S ㅇㅣ ㅈㅔ S ㄴㅏ ㄱㅏ ㅅㅓ ㄷㅗ S ㄷㅏㅇ ㄷㅏㅇ ㅎㅣ S ㅈㅏ ㅅㅣㄴ ㅇㅣ S ㅁㅣ ㅎㅗㄴ ㅁㅗ ㅇㅣㅁ ㅇㅡㄹ S ㅂㅏㄺ ㅎㅣㄴ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/211_003_2954.wav,ㄱㅓ ㄱㅣ ㅅㅓ S ㅇㅣㄴ ㅈㅓㅇ ㅂㅏㄷ ㅇㅡㄴ S ㅊㅚ ㅅㅣㄴ ㅇㅡㄴ S ㅇㅣ ㅈㅔ S ㄴㅏ ㄱㅏ ㅅㅓ ㄷㅗ S ㄷㅏㅇ ㄷㅏㅇ ㅇㅣ S ㅈㅏ ㅅㅣㄴ ㅇㅣ S ㅇㅟ ㄹㅗ S ㅇㅣㅆ ㄴㅡㄴ S ㄷㅏ ㄹㅣ ㅅㅣㄴ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/186_003_1643.wav,ㅎㅕㄴ ㅈㅐ S ㅂㅐㄱ S ㅍㅏㄹ ㅅㅣㅂ S ㅋㅣㄹ ㄹㅗ ㄱㅡ ㄹㅏㅁ ㅇㅔ S ㄷㅏㄹ ㅎㅏ ㄴㅡㄴ S ㅇㅕㄱ ㄱㅣ ㄹㅡㄹ S ㄷㅡㄹ S ㅅㅜ S ㅇㅣㅆ ㅇㅡ ㅁㅕ S ㄱㅏ ㄴㅡㅇ ㅎㅏㄴ S ㄷㅓ S ㅁㅜ ㄱㅓ ㅇㅜㄴ S ㄱㅓㅅ ㅇㅡㄹ S ㄷㅡㄹ ㄱㅗ S ㅅㅣㅍ ㄷㅏ ㄱㅗ S ㅁㅏㄹ ㅎㅐㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/186_003_1643.wav,ㅇㅣ ㅈㅔ S ㅂㅐㄱ ㅍㅏㄹ ㅅㅣㅂ S ㅋㅣㄹ ㄹㅗ ㄱㅡ S ㅇㅏㄴ ㅇㅔ S ㄷㅏ S ㅇㅏ ㄴㅡㄴ S ㅇㅕ ㄱㅣㄹ S ㅈㅜㄹ S ㅅㅜ S ㅇㅣㅆ ㅇㅡ ㅁㅕㄴ S ㄱㅏ ㄴㅡㅇ ㅎㅏㄴ S ㅈㅓㅇ ㅂㅜ ㄱㅏ S ㄱㅓㅅ ㅇㅡㄹ S ㄷㅡㄹ ㄱㅗ S ㅅㅣㅍ ㄷㅏ ㄱㅗ S ㅎㅐㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/104_003_0451.wav,ㄷㅓ S ㅅㅓㄴ ㅇㅡㄴ S ㅇㅣ ㄹㅡㅁ ㅇㅣ S ㅂㅏㄺ ㅎㅕ ㅈㅣ ㅈㅣ S ㅇㅏㄶ ㅇㅡㄴ S ㅇㅣ S ㄴㅗ ㅇㅣㄴ ㅇㅣ S ㅇㅣ S ㄴㅕㄴ S ㅈㅓㄴ S ㅍㅣ ㅂㅜ ㅇㅏㅁ ㅇㅡㄹ S ㅈㅣㄴ ㄷㅏㄴ ㅂㅏㄷ ㅇㅡㄴ S ㄷㅟ S ㅈㅏ ㅅㅣㄴ ㅇㅢ S ㅇㅑㅇ ㅅㅣㅁ ㄱㅘ S ㅆㅣ ㄹㅡㅁ ㅎㅐ ㅇㅘㅆ ㄷㅏ ㄱㅗ S ㅈㅓㄴ ㅎㅐㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/104_003_0451.wav,ㅇㅏ S ㅅㅓ ㄷㅡㄴ S ㅇㅣ ㄹㅡㅁ ㅇㅣ S ㅂㅏㄺ ㅎㅕ ㅈㅣ ㅈㅣ S ㅇㅏㄶ ㄴㅡㄴ S ㅇㅣ S ㄷㅗㅇ ㅇㅣㄴ ㅇㅣ S ㅇㅣ S ㄴㅕㄴ S ㅇㅏ S ㅍㅣ ㄱㅗ S ㅇㅜㄹ S ㅅㅣㄴ ㄴㅏㄴ S ㄱㅘㅇ ㅇㅡㄴ S ㄱㅔ S ㅈㅏ ㅅㅣㄴ ㅇㅢ S ㅇㅑㅇ ㅅㅣㄴ ㄱㅏ S ㅅㅣ ㅇㅡㅁ ㅇㅔ S ㅇㅘㅆ ㄷㅏ ㄱㅗ S ㅈㅓㅇ ㅎㅐㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/157_003_1494.wav,ㄱㅡ ㄹㅓ ㄴㅏ S ㅎㅏ ㄴㅡ ㄴㅣㅁ ㅇㅡㄹ S ㅅㅓㅁ ㄱㅣ ㄷㅓㄴ S ㄱㅗ ㄷㅐ S ㅎㅣ ㅂㅡ ㄹㅣ S ㅇㅖ ㅇㅓㄴ ㅈㅏ ㄷㅡㄹ ㅇㅡㄴ S ㄷㅏㄹ ㄹㅏㅆ ㅅㅡㅂ ㄴㅣ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/157_003_1494.wav,ㄱㅡ ㄹㅓ ㄴㅏ S ㅎㅏ ㄴㅡ ㄴㅣㅁ ㅇㅡㄹ S ㅈㅓㅇ ㄱㅣ ㄱㅏ S ㄱㅡ ㄹㅐ S ㄱㅣ ㅂㅜㄴ ㅇㅣ S ㅇㅣ ㅇㅕㄴ ㅈㅏ ㄷㅡㄹ ㅇㅡㄴ S ㄴㅏ ㅇㅏㅆ ㅅㅡㅂ ㄴㅣ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/213_003_0196.wav,ㅁㅜㄷ ㅈㅣ S ㅁㅏㄹ ㅇㅏㅆ ㅇㅓ ㅇㅑ S ㅎㅐㅆ ㄴㅡㄴ ㄷㅔ S ㄹㅏ ㄱㅗ S ㅎㅏㄴ S ㄷㅟ S ㄴㅏ S ㅊㅏㅁ S ㄱㅗㅇ ㄱㅣ ㄱㅏ S ㅁㅜ ㄱㅓ ㅇㅝ ㅅㅓ S ㅇㅏㄴ S ㄷㅚ ㄱㅔㅆ ㄴㅔ ㄹㅏ ㅁㅕ S ㅊㅏㄱ ㅈㅏㅂ ㅎㅏㄴ S ㅍㅛ ㅈㅓㅇ ㅇㅡ ㄹㅗ S ㅊㅣㅁ ㅅㅣㄹ ㄹㅗ S ㄷㅡㄹ ㅇㅓ ㄱㅏㅆ ㄷㅏ ㄱㅗ S ㅂㅏㄺ ㅎㅕㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/213_003_0196.wav,ㅇㅣ S ㅁㅏㄶ ㅇㅏ ㅅㅓ S ㅇㅡㄴ S ㅇㅡㄴ ㄷㅔ S ㄹㅏ ㄱㅗ S ㅎㅏㄴ S ㄷㅟ S ㅁㅏㄱ ㅊㅏㅇ S ㄱㅗㅇ ㄱㅣ ㄱㅏ S ㅂㅗ ㄱㅗ S ㅇㅏㄴ S ㄷㅚ ㄱㅔㅆ ㄴㅔ S ㅎㅏ ㅁㅕ S ㅅㅏ ㅅㅓ S ㅎㅏㄴ S ㅍㅛ ㅈㅓㅇ ㅇㅡ ㄹㅗ S ㅅㅜㅇ ㅅㅣㄹ ㄹㅗ S ㄷㅡㄹ ㅇㅓ ㄱㅏㅆ ㄷㅏ ㄱㅗ S ㅂㅏㄺ ㅎㅕㅆ ㄷㅏ
